Country,Year,Life expectancy,Child Mortality,Population,Fertility,GDP,Group
Australia,1969,71.3262,21.7,12457299.0,2.89,18949.0,East Asia & Pacific
Australia,1970,71.0,21.4,12728362.0,2.86,19719.0,East Asia & Pacific
Australia,1971,71.3,20.9,12987847.0,2.95,20176.0,East Asia & Pacific
Australia,1972,71.7,20.2,13236895.0,2.74,20385.0,East Asia & Pacific
Australia,1973,72.0,19.4,13472175.0,2.49,21185.0,East Asia & Pacific
Australia,1974,72.1,18.4,13690285.0,2.32,21383.0,East Asia & Pacific
Australia,1975,72.5,17.3,13889696.0,2.15,21708.0,East Asia & Pacific
Australia,1976,73.0,16.2,14067994.0,2.06,22372.0,East Asia & Pacific
Australia,1977,73.4,15.3,14227905.0,2.01,22373.0,East Asia & Pacific
Australia,1978,73.8,14.4,14379565.0,1.95,22763.0,East Asia & Pacific
Australia,1979,74.2,13.6,14536839.0,1.91,23697.0,East Asia & Pacific
Australia,1980,74.5,13.0,14709918.0,1.89,23872.0,East Asia & Pacific
Australia,1981,74.8,12.5,14901610.0,1.94,24308.0,East Asia & Pacific
Australia,1982,75.0,12.2,15109659.0,1.93,23884.0,East Asia & Pacific
Australia,1983,75.3,11.9,15332790.0,1.92,23584.0,East Asia & Pacific
Australia,1984,75.5,11.6,15567927.0,1.84,24934.0,East Asia & Pacific
Australia,1985,75.7,11.3,15812088.0,1.92,25875.0,East Asia & Pacific
Australia,1986,76.0,11.0,16066496.0,1.87,26057.0,East Asia & Pacific
Australia,1987,76.2,10.6,16330369.0,1.85,26969.0,East Asia & Pacific
Australia,1988,76.4,10.2,16596096.0,1.83,27757.0,East Asia & Pacific
Australia,1989,76.6,9.7,16853690.0,1.84,28556.0,East Asia & Pacific
Australia,1990,77.0,9.2,17096153.0,1.9,28604.0,East Asia & Pacific
Australia,1991,77.4,8.6,17320633.0,1.85,28122.0,East Asia & Pacific
Australia,1992,77.7,8.1,17529469.0,1.89,27895.0,East Asia & Pacific
Australia,1993,78.0,7.7,17727413.0,1.86,28732.0,East Asia & Pacific
Australia,1994,78.2,7.3,17921818.0,1.84,29580.0,East Asia & Pacific
Australia,1995,78.4,7.0,18118416.0,1.82,30359.0,East Asia & Pacific
Australia,1996,78.6,6.8,18319637.0,1.8,31145.0,East Asia & Pacific
Australia,1997,78.9,6.6,18525153.0,1.78,32013.0,East Asia & Pacific
Australia,1998,79.1,6.5,18734878.0,1.76,33085.0,East Asia & Pacific
Australia,1999,79.3,6.4,18947894.0,1.76,34346.0,East Asia & Pacific
Australia,2000,79.7,6.2,19164351.0,1.76,35253.0,East Asia & Pacific
Australia,2001,80.1,6.1,19382188.0,1.73,35452.0,East Asia & Pacific
Australia,2002,80.4,6.0,19604051.0,1.76,36375.0,East Asia & Pacific
Australia,2003,80.7,5.9,19840120.0,1.75,37035.0,East Asia & Pacific
Australia,2004,81.0,5.9,20103822.0,1.76,38130.0,East Asia & Pacific
Australia,2005,81.2,5.7,20403520.0,1.79,38840.0,East Asia & Pacific
Australia,2006,81.4,5.6,20744295.0,1.82,39416.0,East Asia & Pacific
Australia,2007,81.5,5.4,21119988.0,1.92,40643.0,East Asia & Pacific
Australia,2008,81.5,5.2,21513817.0,1.96,41312.0,East Asia & Pacific
Australia,2009,81.6,5.0,21902300.0,1.9,41170.0,East Asia & Pacific
Australia,2010,81.7,4.8,22268384.0,1.89,41330.0,East Asia & Pacific
Australia,2011,81.8,4.5,22605732.0,1.88,41706.0,East Asia & Pacific
Australia,2012,81.8,4.2,22918688.0,1.89,42522.0,East Asia & Pacific
Australia,2013,81.8,4.0,23213944.0,1.88,42840.0,East Asia & Pacific
Austria,1964,70.3272,34.2,7220812.0,2.8,13915.0,Europe & Central Asia
Austria,1965,70.12100000000001,32.7,7268015.0,2.7,14213.0,Europe & Central Asia
Austria,1966,70.4348,31.5,7312775.0,2.66,14898.0,Europe & Central Asia
Austria,1967,70.3186,30.5,7355039.0,2.62,15228.0,Europe & Central Asia
Austria,1968,70.4724,29.8,7394601.0,2.59,15814.0,Europe & Central Asia
Austria,1969,70.2462,29.3,7431574.0,2.49,16743.0,Europe & Central Asia
Austria,1970,70.3,29.0,7465908.0,2.29,17865.0,Europe & Central Asia
Austria,1971,70.4,28.7,7497731.0,2.2,18698.0,Europe & Central Asia
Austria,1972,70.6,28.0,7526469.0,2.09,19747.0,Europe & Central Asia
Austria,1973,71.0,26.8,7550638.0,1.94,20602.0,Europe & Central Asia
Austria,1974,71.1,25.1,7568347.0,1.91,21381.0,Europe & Central Asia
Austria,1975,71.5,23.1,7578498.0,1.83,21364.0,Europe & Central Asia
Austria,1976,71.9,21.1,7580564.0,1.69,22385.0,Europe & Central Asia
Austria,1977,72.2,19.4,7575669.0,1.63,23427.0,Europe & Central Asia
Austria,1978,72.4,18.1,7566450.0,1.6,23364.0,Europe & Central Asia
Austria,1979,72.5,17.1,7556551.0,1.6,24684.0,Europe & Central Asia
Austria,1980,72.7,16.3,7548798.0,1.65,25259.0,Europe & Central Asia
Austria,1981,72.9,15.5,7544359.0,1.67,25187.0,Europe & Central Asia
Austria,1982,73.0,14.8,7543194.0,1.66,25637.0,Europe & Central Asia
Austria,1983,73.3,14.1,7545472.0,1.56,26435.0,Europe & Central Asia
Austria,1984,73.6,13.3,7550960.0,1.52,26522.0,Europe & Central Asia
Austria,1985,74.0,12.6,7559621.0,1.47,27100.0,Europe & Central Asia
Austria,1986,74.5,11.8,7570906.0,1.45,27707.0,Europe & Central Asia
Austria,1987,75.0,11.1,7585345.0,1.43,28136.0,Europe & Central Asia
Austria,1988,75.4,10.5,7605095.0,1.45,28951.0,Europe & Central Asia
Austria,1989,75.6,10.0,7632984.0,1.45,30067.0,Europe & Central Asia
Austria,1990,75.7,9.5,7670513.0,1.46,31053.0,Europe & Central Asia
Austria,1991,75.8,9.0,7719577.0,1.51,31802.0,Europe & Central Asia
Austria,1992,76.0,8.5,7778255.0,1.51,32113.0,Europe & Central Asia
Austria,1993,76.2,8.0,7839625.0,1.5,32017.0,Europe & Central Asia
Austria,1994,76.5,7.4,7894229.0,1.47,32660.0,Europe & Central Asia
Austria,1995,76.8,6.8,7935624.0,1.42,33480.0,Europe & Central Asia
Austria,1996,77.2,6.4,7960464.0,1.45,34237.0,Europe & Central Asia
Austria,1997,77.6,6.0,7971553.0,1.39,34952.0,Europe & Central Asia
Austria,1998,77.8,5.8,7976117.0,1.37,36157.0,Europe & Central Asia
Austria,1999,78.0,5.6,7984694.0,1.34,37382.0,Europe & Central Asia
Austria,2000,78.2,5.5,8004712.0,1.37,38548.0,Europe & Central Asia
Austria,2001,78.4,5.4,8038480.0,1.33,38919.0,Europe & Central Asia
Austria,2002,78.7,5.3,8083059.0,1.39,39370.0,Europe & Central Asia
Austria,2003,79.0,5.2,8134235.0,1.38,39475.0,Europe & Central Asia
Austria,2004,79.3,5.0,8185553.0,1.42,40292.0,Europe & Central Asia
Austria,2005,79.6,4.9,8232196.0,1.41,40875.0,Europe & Central Asia
Austria,2006,80.0,4.8,8273208.0,1.41,42036.0,Europe & Central Asia
Austria,2007,80.2,4.6,8309783.0,1.38,43418.0,Europe & Central Asia
Austria,2008,80.4,4.6,8341806.0,1.41,43952.0,Europe & Central Asia
Austria,2009,80.4,4.5,8369639.0,1.39,42171.0,Europe & Central Asia
Austria,2010,80.5,4.4,8393644.0,1.44,42861.0,Europe & Central Asia
Austria,2011,80.7,4.2,8413429.0,1.44,44029.0,Europe & Central Asia
Austria,2012,80.7,4.0,8428915.0,1.46,44216.0,Europe & Central Asia
Austria,2013,80.8,3.9,8441263.0,1.47,44059.0,Europe & Central Asia
Azerbaijan,1964,58.9742,93.61,4440733.0,5.47,5751.0,Europe & Central Asia
Azerbaijan,1965,59.3055,90.2,4574500.0,5.35,6012.0,Europe & Central Asia
Azerbaijan,1966,59.6368,86.86,4702919.0,5.21,6241.0,Europe & Central Asia
Azerbaijan,1967,59.9641,83.54,4826262.0,5.06,6458.0,Europe & Central Asia
Azerbaijan,1968,60.2764,80.41,4944932.0,4.9,6778.0,Europe & Central Asia
Azerbaijan,1969,60.5617,77.44,5059921.0,4.75,6819.0,Europe & Central Asia
Azerbaijan,1970,60.8,75.11,5172002.0,4.61,7285.0,Europe & Central Asia
Azerbaijan,1971,61.5,72.93,5281238.0,4.48,7416.0,Europe & Central Asia
Azerbaijan,1972,62.0,71.36,5387375.0,4.35,7395.0,Europe & Central Asia
Azerbaijan,1973,62.6,74.39,5490572.0,4.22,7952.0,Europe & Central Asia
Azerbaijan,1974,63.2,77.55,5591016.0,4.08,8076.0,Europe & Central Asia
Azerbaijan,1975,63.7,80.85,5688997.0,3.95,7994.0,Europe & Central Asia
Azerbaijan,1976,64.3,84.29,5784587.0,3.81,8263.0,Europe & Central Asia
Azerbaijan,1977,64.6,87.87,5878259.0,3.68,8351.0,Europe & Central Asia
Azerbaijan,1978,64.9,91.6,5971198.0,3.54,8456.0,Europe & Central Asia
Azerbaijan,1979,65.2,95.5,6064905.0,3.41,8315.0,Europe & Central Asia
Azerbaijan,1980,65.3,120.86,6160502.0,3.29,8228.0,Europe & Central Asia
Azerbaijan,1981,65.5,120.54,6258490.0,3.18,8205.0,Europe & Central Asia
Azerbaijan,1982,65.6,108.2,6358780.0,3.09,8307.0,Europe & Central Asia
Azerbaijan,1983,65.8,105.7,6461139.0,3.03,8469.0,Europe & Central Asia
Azerbaijan,1984,66.0,103.3,6565062.0,2.98,8466.0,Europe & Central Asia
Azerbaijan,1985,66.2,101.1,6670151.0,2.95,8435.0,Europe & Central Asia
Azerbaijan,1986,66.3,99.0,6775858.0,2.95,8673.0,Europe & Central Asia
Azerbaijan,1987,66.4,97.2,6882160.0,2.95,8679.0,Europe & Central Asia
Azerbaijan,1988,66.4,95.8,6989708.0,2.96,8760.0,Europe & Central Asia
Azerbaijan,1989,66.4,94.9,7099449.0,2.97,8814.0,Europe & Central Asia
Azerbaijan,1990,66.1,94.7,7211692.0,2.97,8513.0,Europe & Central Asia
Azerbaijan,1991,65.9,95.0,7327570.0,2.94,8323.0,Europe & Central Asia
Azerbaijan,1992,65.1,95.4,7445925.0,2.88,6346.0,Europe & Central Asia
Azerbaijan,1993,65.1,95.7,7562075.0,2.8,4806.0,Europe & Central Asia
Azerbaijan,1994,65.1,95.5,7669735.0,2.69,3808.0,Europe & Central Asia
Azerbaijan,1995,65.6,94.3,7764798.0,2.56,3320.0,Europe & Central Asia
Azerbaijan,1996,66.1,92.1,7845310.0,2.43,3329.0,Europe & Central Asia
Azerbaijan,1997,66.5,88.6,7913692.0,2.3,3488.0,Europe & Central Asia
Azerbaijan,1998,67.0,84.2,7975648.0,2.19,3801.0,Europe & Central Asia
Azerbaijan,1999,67.5,79.3,8039312.0,2.11,4047.0,Europe & Central Asia
Azerbaijan,2000,68.0,74.0,8110723.0,2.05,4459.0,Europe & Central Asia
Azerbaijan,2001,68.5,68.8,8191464.0,2.01,4863.0,Europe & Central Asia
Azerbaijan,2002,68.9,63.8,8280252.0,2.0,5338.0,Europe & Central Asia
Azerbaijan,2003,69.1,59.3,8376733.0,1.99,5891.0,Europe & Central Asia
Azerbaijan,2004,69.3,55.2,8479668.0,1.99,6435.0,Europe & Central Asia
Azerbaijan,2005,69.5,51.7,8587902.0,1.99,8052.0,Europe & Central Asia
Azerbaijan,2006,69.9,48.6,8701719.0,1.99,10711.0,Europe & Central Asia
Azerbaijan,2007,70.3,45.8,8821012.0,1.99,13243.0,Europe & Central Asia
Azerbaijan,2008,70.6,43.3,8943600.0,1.99,14365.0,Europe & Central Asia
Azerbaijan,2009,71.0,41.0,9066604.0,1.98,15394.0,Europe & Central Asia
Azerbaijan,2010,71.4,39.0,9187783.0,1.97,15950.0,Europe & Central Asia
Azerbaijan,2011,71.7,37.3,9306023.0,1.96,15754.0,Europe & Central Asia
Azerbaijan,2012,72.0,35.7,9421233.0,1.94,15888.0,Europe & Central Asia
Azerbaijan,2013,72.3,34.2,9533445.0,1.92,16593.0,Europe & Central Asia
Bahamas,1964,61.68716,48.56,133709.0,4.22,18160.0,America
Bahamas,1965,61.9393,42.84,140063.0,4.06,19156.0,America
Bahamas,1966,62.18444,37.79,146379.0,3.89,20007.0,America
Bahamas,1967,62.42258,33.33,152623.0,3.75,21048.0,America
Bahamas,1968,62.65371999999999,29.4,158644.0,3.64,21975.0,America
Bahamas,1969,62.878859999999996,30.0,164263.0,3.57,23154.0,America
Bahamas,1970,63.1,30.6,169367.0,3.53,21210.0,America
Bahamas,1971,63.7,31.2,173875.0,3.5,21018.0,America
Bahamas,1972,64.2,31.7,177849.0,3.47,19856.0,America
Bahamas,1973,64.9,32.1,181490.0,3.41,20957.0,America
Bahamas,1974,65.5,32.2,185091.0,3.33,17127.0,America
Bahamas,1975,65.9,32.2,188870.0,3.23,14320.0,America
Bahamas,1976,66.2,31.9,192885.0,3.14,14767.0,America
Bahamas,1977,66.3,31.5,197090.0,3.06,15790.0,America
Bahamas,1978,66.2,31.0,201474.0,3.01,17660.0,America
Bahamas,1979,66.0,30.5,205990.0,2.99,21812.0,America
Bahamas,1980,65.9,29.9,210600.0,2.99,22747.0,America
Bahamas,1981,66.1,29.4,215330.0,2.99,21634.0,America
Bahamas,1982,66.4,28.9,220188.0,2.99,22519.0,America
Bahamas,1983,66.7,28.6,225083.0,2.97,23560.0,America
Bahamas,1984,67.0,28.2,229899.0,2.92,23646.0,America
Bahamas,1985,67.2,27.9,234553.0,2.86,24154.0,America
Bahamas,1986,67.3,27.3,238989.0,2.79,24343.0,America
Bahamas,1987,67.5,26.5,243236.0,2.73,24818.0,America
Bahamas,1988,67.8,25.6,247409.0,2.68,24959.0,America
Bahamas,1989,68.2,24.6,251671.0,2.65,25109.0,America
Bahamas,1990,68.6,23.5,256128.0,2.64,24281.0,America
Bahamas,1991,68.8,22.5,260845.0,2.63,22841.0,America
Bahamas,1992,68.9,21.6,265761.0,2.62,21555.0,America
Bahamas,1993,69.0,20.6,270701.0,2.6,21222.0,America
Bahamas,1994,69.0,19.6,275426.0,2.57,21516.0,America
Bahamas,1995,69.0,18.7,279774.0,2.51,22119.0,America
Bahamas,1996,69.2,17.8,283677.0,2.44,22758.0,America
Bahamas,1997,69.4,17.0,287217.0,2.36,22971.0,America
Bahamas,1998,69.6,16.4,290571.0,2.26,23799.0,America
Bahamas,1999,70.0,15.9,293988.0,2.17,25193.0,America
Bahamas,2000,70.3,15.7,297651.0,2.07,25858.0,America
Bahamas,2001,70.6,15.5,301606.0,1.99,26078.0,America
Bahamas,2002,70.8,15.5,305801.0,1.92,26260.0,America
Bahamas,2003,71.2,15.4,310201.0,1.88,25387.0,America
Bahamas,2004,71.9,15.4,314739.0,1.86,25073.0,America
Bahamas,2005,72.1,15.3,319358.0,1.85,25397.0,America
Bahamas,2006,72.1,15.1,324066.0,1.86,25530.0,America
Bahamas,2007,72.1,14.8,328861.0,1.88,25412.0,America
Bahamas,2008,72.2,14.5,333661.0,1.89,24373.0,America
Bahamas,2009,72.3,14.2,338358.0,1.9,22950.0,America
Bahamas,2010,72.4,13.9,342877.0,1.9,22915.0,America
Bahamas,2011,72.5,13.5,347176.0,1.9,22689.0,America
Bahamas,2012,72.6,13.2,351275.0,1.89,22841.0,America
Bahamas,2013,72.5,12.8,355233.0,1.89,22518.0,America
Bahrain,1964,58.54600000000001,138.9,181833.0,7.19,24751.0,Middle East & North Africa
Bahrain,1965,59.784,126.3,186351.0,7.17,25662.0,Middle East & North Africa
Bahrain,1966,60.952,114.7,190734.0,7.1,26651.0,Middle East & North Africa
Bahrain,1967,62.056000000000004,104.0,195111.0,7.0,27726.0,Middle East & North Africa
Bahrain,1968,63.099,94.1,199818.0,6.86,28802.0,Middle East & North Africa
Bahrain,1969,64.081,85.0,205291.0,6.69,29943.0,Middle East & North Africa
Bahrain,1970,65.0,76.8,211878.0,6.5,31232.0,Middle East & North Africa
Bahrain,1971,65.6,69.3,219532.0,6.29,31102.0,Middle East & North Africa
Bahrain,1972,66.3,62.7,228255.0,6.09,33824.0,Middle East & North Africa
Bahrain,1973,67.0,56.9,238468.0,5.9,35688.0,Middle East & North Africa
Bahrain,1974,67.7,51.8,250683.0,5.72,36456.0,Middle East & North Africa
Bahrain,1975,68.2,47.4,265160.0,5.56,33509.0,Middle East & North Africa
Bahrain,1976,68.8,43.6,282245.0,5.41,41062.0,Middle East & North Africa
Bahrain,1977,69.4,40.2,301559.0,5.28,40589.0,Middle East & North Africa
Bahrain,1978,69.8,37.2,321751.0,5.16,36597.0,Middle East & North Africa
Bahrain,1979,70.3,34.6,340980.0,5.04,40292.0,Middle East & North Africa
Bahrain,1980,70.6,32.3,357957.0,4.92,44996.0,Middle East & North Africa
Bahrain,1981,71.0,30.3,372074.0,4.8,42034.0,Middle East & North Africa
Bahrain,1982,71.2,28.6,383785.0,4.69,38841.0,Middle East & North Africa
Bahrain,1983,71.3,27.2,394164.0,4.58,38395.0,Middle East & North Africa
Bahrain,1984,71.5,25.9,404829.0,4.47,41099.0,Middle East & North Africa
Bahrain,1985,71.5,24.9,416929.0,4.36,32131.0,Middle East & North Africa
Bahrain,1986,71.4,24.2,430845.0,4.25,29586.0,Middle East & North Africa
Bahrain,1987,71.4,23.6,446142.0,4.13,28401.0,Middle East & North Africa
Bahrain,1988,71.3,23.3,462184.0,4.0,31346.0,Middle East & North Africa
Bahrain,1989,71.4,23.2,477995.0,3.87,32515.0,Middle East & North Africa
Bahrain,1990,71.4,23.0,492891.0,3.74,35398.0,Middle East & North Africa
Bahrain,1991,71.6,22.7,506685.0,3.6,38315.0,Middle East & North Africa
Bahrain,1992,71.8,22.0,519696.0,3.47,39854.0,Middle East & North Africa
Bahrain,1993,72.1,21.0,532362.0,3.34,43894.0,Middle East & North Africa
Bahrain,1994,72.4,19.6,545329.0,3.21,42712.0,Middle East & North Africa
Bahrain,1995,72.7,18.1,559069.0,3.1,43244.0,Middle East & North Africa
Bahrain,1996,72.9,16.6,574914.0,3.01,43781.0,Middle East & North Africa
Bahrain,1997,73.1,15.2,592986.0,2.93,43798.0,Middle East & North Africa
Bahrain,1998,73.2,14.1,611237.0,2.86,44399.0,Middle East & North Africa
Bahrain,1999,73.5,13.2,626765.0,2.81,44619.0,Middle East & North Africa
Bahrain,2000,73.6,12.6,638193.0,2.77,45063.0,Middle East & North Africa
Bahrain,2001,73.8,12.1,642510.0,2.72,44169.0,Middle East & North Africa
Bahrain,2002,74.1,11.8,642070.0,2.67,43654.0,Middle East & North Africa
Bahrain,2003,74.4,11.5,647164.0,2.6,43914.0,Middle East & North Africa
Bahrain,2004,74.8,11.2,671760.0,2.53,44206.0,Middle East & North Africa
Bahrain,2005,75.2,10.9,724807.0,2.45,44031.0,Middle East & North Africa
Bahrain,2006,75.7,10.5,811410.0,2.37,43358.0,Middle East & North Africa
Bahrain,2007,76.4,10.0,925733.0,2.29,43251.0,Middle East & North Africa
Bahrain,2008,77.1,9.4,1052359.0,2.23,42507.0,Middle East & North Africa
Bahrain,2009,77.7,8.8,1169578.0,2.18,40825.0,Middle East & North Africa
Bahrain,2010,78.2,8.3,1261835.0,2.14,40553.0,Middle East & North Africa
Bahrain,2011,78.4,7.8,1323535.0,2.12,40083.0,Middle East & North Africa
Bahrain,2012,78.9,7.3,1359485.0,2.09,40732.0,Middle East & North Africa
Bahrain,2013,79.0,6.9,1377273.0,2.08,42444.0,Middle East & North Africa
Bangladesh,1964,46.7626,240.4,56071080.0,6.85,1138.0,South Asia
Bangladesh,1965,47.06,236.0,57791778.0,6.88,1177.0,South Asia
Bangladesh,1966,47.0844,232.3,59681186.0,6.9,1169.0,South Asia
Bangladesh,1967,46.8018,229.4,61702785.0,6.92,1122.0,South Asia
Bangladesh,1968,46.2432,227.1,63703327.0,6.94,1202.0,South Asia
Bangladesh,1969,45.4846,225.4,65474474.0,6.95,1195.0,South Asia
Bangladesh,1970,44.7,224.1,66881158.0,6.95,1226.0,South Asia
Bangladesh,1971,50.9,223.0,67849312.0,6.94,1142.0,South Asia
Bangladesh,1972,51.1,222.0,68461849.0,6.93,986.0,South Asia
Bangladesh,1973,51.3,220.7,68933357.0,6.9,971.0,South Asia
Bangladesh,1974,51.0,219.1,69567500.0,6.87,1069.0,South Asia
Bangladesh,1975,51.9,217.1,70582168.0,6.82,1035.0,South Asia
Bangladesh,1976,52.2,214.5,72053923.0,6.76,1059.0,South Asia
Bangladesh,1977,52.5,211.2,73915723.0,6.68,1038.0,South Asia
Bangladesh,1978,52.9,207.4,76066342.0,6.59,1082.0,South Asia
Bangladesh,1979,53.3,203.3,78342736.0,6.48,1101.0,South Asia
Bangladesh,1980,53.8,198.9,80624423.0,6.36,1079.0,South Asia
Bangladesh,1981,54.2,194.2,82883616.0,6.22,1085.0,South Asia
Bangladesh,1982,54.7,189.4,85156396.0,6.06,1071.0,South Asia
Bangladesh,1983,55.1,184.4,87459802.0,5.89,1097.0,South Asia
Bangladesh,1984,55.6,179.1,89828434.0,5.71,1131.0,South Asia
Bangladesh,1985,55.8,173.5,92283598.0,5.52,1142.0,South Asia
Bangladesh,1986,56.5,167.7,94825499.0,5.33,1169.0,South Asia
Bangladesh,1987,56.9,161.8,97429290.0,5.13,1196.0,South Asia
Bangladesh,1988,57.3,155.8,100062322.0,4.93,1208.0,South Asia
Bangladesh,1989,57.9,149.7,102681627.0,4.74,1216.0,South Asia
Bangladesh,1990,58.5,143.7,105256026.0,4.55,1274.0,South Asia
Bangladesh,1991,57.2,137.7,107768749.0,4.37,1287.0,South Asia
Bangladesh,1992,60.1,131.7,110225555.0,4.2,1327.0,South Asia
Bangladesh,1993,60.9,125.8,112645460.0,4.03,1360.0,South Asia
Bangladesh,1994,61.6,119.9,115059015.0,3.88,1383.0,South Asia
Bangladesh,1995,62.4,114.2,117486952.0,3.73,1424.0,South Asia
Bangladesh,1996,63.2,108.6,119928682.0,3.6,1457.0,South Asia
Bangladesh,1997,63.9,103.2,122370403.0,3.47,1492.0,South Asia
Bangladesh,1998,64.6,97.9,124803351.0,3.35,1538.0,South Asia
Bangladesh,1999,65.2,92.8,127214841.0,3.23,1579.0,South Asia
Bangladesh,2000,65.8,88.0,129592275.0,3.12,1632.0,South Asia
Bangladesh,2001,66.3,83.5,131944584.0,3.01,1685.0,South Asia
Bangladesh,2002,66.8,79.0,134266428.0,2.91,1721.0,South Asia
Bangladesh,2003,67.2,74.8,136514768.0,2.8,1774.0,South Asia
Bangladesh,2004,67.6,70.7,138633401.0,2.7,1840.0,South Asia
Bangladesh,2005,67.9,66.8,140587922.0,2.61,1934.0,South Asia
Bangladesh,2006,68.1,63.0,142353501.0,2.52,2038.0,South Asia
Bangladesh,2007,68.1,59.4,143956805.0,2.44,2158.0,South Asia
Bangladesh,2008,68.4,55.9,145478300.0,2.38,2265.0,South Asia
Bangladesh,2009,68.5,52.6,147030145.0,2.32,2355.0,South Asia
Bangladesh,2010,68.6,49.6,148692131.0,2.28,2459.0,South Asia
Bangladesh,2011,68.9,46.7,150493658.0,2.24,2589.0,South Asia
Bangladesh,2012,69.2,44.0,152408774.0,2.21,2725.0,South Asia
Bangladesh,2013,69.5,41.6,154393847.0,2.18,2853.0,South Asia
Barbados,1964,66.01868,64.7,234455.0,4.09,5681.0,America
Barbados,1965,66.5084,61.3,235271.0,3.96,6309.0,America
Barbados,1966,66.98612,58.2,235912.0,3.81,6544.0,America
Barbados,1967,67.45384,55.5,236443.0,3.64,7223.0,America
Barbados,1968,67.91256,53.0,236974.0,3.46,7705.0,America
Barbados,1969,68.36128000000001,50.5,237657.0,3.28,8261.0,America
Barbados,1970,68.8,48.1,238593.0,3.11,9013.0,America
Barbados,1971,68.9,45.8,239841.0,2.95,9109.0,America
Barbados,1972,69.1,43.4,241345.0,2.79,9148.0,America
Barbados,1973,69.2,41.1,242949.0,2.65,9277.0,America
Barbados,1974,69.5,38.9,244433.0,2.51,10465.0,America
Barbados,1975,69.7,36.7,245646.0,2.39,10203.0,America
Barbados,1976,70.1,34.6,246523.0,2.29,10605.0,America
Barbados,1977,70.5,32.6,247128.0,2.2,10981.0,America
Barbados,1978,71.0,30.6,247589.0,2.12,11501.0,America
Barbados,1979,71.5,28.9,248101.0,2.06,12364.0,America
Barbados,1980,72.1,27.2,248796.0,2.0,12885.0,America
Barbados,1981,72.6,25.8,249716.0,1.96,12557.0,America
Barbados,1982,73.0,24.6,250809.0,1.92,11845.0,America
Barbados,1983,73.2,23.6,252017.0,1.89,11793.0,America
Barbados,1984,73.3,22.8,253244.0,1.86,12097.0,America
Barbados,1985,73.3,22.0,254419.0,1.83,12115.0,America
Barbados,1986,73.2,21.2,255532.0,1.81,12619.0,America
Barbados,1987,73.1,20.4,256602.0,1.78,12828.0,America
Barbados,1988,73.0,19.5,257621.0,1.77,13162.0,America
Barbados,1989,73.0,18.7,258588.0,1.75,13524.0,America
Barbados,1990,73.1,17.9,259501.0,1.74,12992.0,America
Barbados,1991,73.2,17.2,260351.0,1.73,12573.0,America
Barbados,1992,73.2,16.6,261136.0,1.73,11911.0,America
Barbados,1993,73.3,16.1,261885.0,1.73,11995.0,America
Barbados,1994,73.3,15.7,262637.0,1.72,12437.0,America
Barbados,1995,73.4,15.5,263416.0,1.73,12587.0,America
Barbados,1996,73.5,15.4,264237.0,1.73,12783.0,America
Barbados,1997,73.6,15.5,265088.0,1.74,13564.0,America
Barbados,1998,73.8,15.7,265941.0,1.75,14081.0,America
Barbados,1999,74.0,16.0,266758.0,1.76,14400.0,America
Barbados,2000,74.3,16.3,267511.0,1.77,14677.0,America
Barbados,2001,74.5,16.6,268192.0,1.78,14244.0,America
Barbados,2002,74.5,16.8,268813.0,1.79,14275.0,America
Barbados,2003,74.6,16.8,269389.0,1.8,14485.0,America
