Country,Year,population,fertility,HIV,CO2,BMI_male,GDP,BMI_female,life,child_mortality,Group,ID
Andorra,2005,81223.0,,,7.39095453300466,27.32827,39787.0,123.226,83.1,3.9,Europe & Central Asia,AD
Andorra,2006,83373.0,,,6.83993957149176,27.43588,42738.0,122.7688,83.2,3.7,Europe & Central Asia,AD
Andorra,2007,84878.0,,,6.62243518859811,27.53363,43442.0,122.2979,83.4,3.6,Europe & Central Asia,AD
Andorra,2008,85616.0,,,6.52724124150793,27.63048,41426.0,121.8377,83.5,3.5,Europe & Central Asia,AD
Andorra,2009,85474.0,,,6.1785197844091,,41735.0,,83.6,3.4,Europe & Central Asia,AD
Andorra,2010,84419.0,,,6.09210030165912,,38982.0,,83.7,3.3,Europe & Central Asia,AD
Andorra,2011,82326.0,,,,,41958.0,,83.8,3.2,Europe & Central Asia,AD
Andorra,2012,79316.0,,,,,41926.0,,83.8,3.1,Europe & Central Asia,AD
Andorra,2013,75902.0,,,,,43735.0,,83.9,3.0,Europe & Central Asia,AD
Andorra,2014,72786.0,,,,,44929.0,,84.0,2.9,Europe & Central Asia,AD
Andorra,2015,70473.0,,,,,46577.0,,84.1,2.8,Europe & Central Asia,AD
Angola,1960,5270844.0,7.32,,0.110818550138745,,3775.0,,41.532399999999996,336.18,Sub-Saharan Africa,AO
Angola,1961,5367287.0,7.35,,0.0899672114366,,4212.0,,42.14676,328.34,Sub-Saharan Africa,AO
Angola,1962,5465905.0,7.39,,0.229385589209785,,4034.0,,42.76212,320.56,Sub-Saharan Africa,AO
Angola,1963,5565808.0,7.41,,0.219632751656275,,4176.0,,43.377480000000006,312.85,Sub-Saharan Africa,AO
Angola,1964,5665701.0,7.43,,0.229464532584057,,4573.0,,43.991839999999996,305.2,Sub-Saharan Africa,AO
Angola,1965,5765025.0,7.43,,0.218738808738873,,4840.0,,44.6082,297.55,Sub-Saharan Africa,AO
Angola,1966,5863568.0,7.42,,0.281433985808824,,5043.0,,45.22456,289.99,Sub-Saharan Africa,AO
Angola,1967,5962831.0,7.4,,0.176895826575865,,5253.0,,45.84392,282.4,Sub-Saharan Africa,AO
Angola,1968,6066094.0,7.38,,0.292657858458617,,5093.0,,46.46328,275.28,Sub-Saharan Africa,AO
Angola,1969,6177703.0,7.34,,0.479197168196945,,5158.0,,47.08164,268.59,Sub-Saharan Africa,AO
Angola,1970,6300969.0,7.3,,0.604477226192543,,5397.0,,47.7,262.29,Sub-Saharan Africa,AO
Angola,1971,6437645.0,7.26,,0.563847363707675,,5614.0,,48.1,259.32,Sub-Saharan Africa,AO
Angola,1972,6587647.0,7.23,,0.729217319868785,,5511.0,,48.4,256.39,Sub-Saharan Africa,AO
Angola,1973,6750215.0,7.21,,0.77193666207227,,5831.0,,48.8,253.49,Sub-Saharan Africa,AO
Angola,1974,6923749.0,7.19,,0.752610584179023,,5880.0,,49.2,250.63,Sub-Saharan Africa,AO
Angola,1975,7107334.0,7.19,,0.66511797231223,,5454.0,,49.4,247.79,Sub-Saharan Africa,AO
Angola,1976,7299508.0,7.19,,0.482509283261246,,5044.0,,49.7,244.99,Sub-Saharan Africa,AO
Angola,1977,7501320.0,7.19,,0.505675641598622,,4956.0,,49.9,242.22,Sub-Saharan Africa,AO
Angola,1978,7717139.0,7.19,,0.753216199770973,,4572.0,,50.1,239.48,Sub-Saharan Africa,AO
Angola,1979,7952882.0,7.2,0.026527865,0.743715522754177,,4458.0,,50.3,236.78,Sub-Saharan Africa,AO
Angola,1980,8211950.0,7.2,,0.699882960088605,20.94876,4443.0,130.0896,50.4,234.1,Sub-Saharan Africa,AO
Angola,1981,8497950.0,7.2,,0.668069612853659,20.94371,4110.0,129.9897,50.4,232.8,Sub-Saharan Africa,AO
Angola,1982,8807511.0,7.2,,0.567561230733823,20.93754,3970.0,129.8756,50.3,231.5,Sub-Saharan Africa,AO
Angola,1983,9128655.0,7.21,,0.602354162579334,20.93187,3996.0,129.7749,50.2,230.2,Sub-Saharan Africa,AO
Angola,1984,9444918.0,7.21,,0.570031300507482,20.93569,4099.0,129.7096,50.0,229.1,Sub-Saharan Africa,AO
Angola,1985,9745209.0,7.21,,0.51851905779991,20.94857,4117.0,129.6741,50.0,228.3,Sub-Saharan Africa,AO
Angola,1986,10023700.0,7.21,,0.499898990440741,20.9603,4135.0,129.6562,49.9,227.5,Sub-Saharan Africa,AO
Angola,1987,10285712.0,7.2,,0.608120609634811,20.98025,4319.0,129.6698,49.9,226.9,Sub-Saharan Africa,AO
Angola,1988,10544904.0,7.19,,0.523452466475096,21.01375,4455.0,129.7407,49.9,226.5,Sub-Saharan Africa,AO
Angola,1989,10820992.0,7.18,,0.498247528881595,21.05269,4365.0,129.8161,50.6,226.2,Sub-Saharan Africa,AO
Angola,1990,11127870.0,7.17,0.5,0.428573879776641,21.09007,4232.0,129.8817,50.3,226.0,Sub-Saharan Africa,AO
Angola,1991,11472173.0,7.14,0.8,0.409911658264901,21.12136,4056.0,129.9326,50.7,225.9,Sub-Saharan Africa,AO
Angola,1992,11848971.0,7.12,1.0,0.401560435678683,21.14987,3656.0,129.9633,50.7,226.0,Sub-Saharan Africa,AO
Angola,1993,12246786.0,7.09,1.2,0.510094459222782,21.13938,2663.0,129.8706,49.6,225.8,Sub-Saharan Africa,AO
Angola,1994,12648483.0,7.05,1.4,0.331290691046664,21.14186,2669.0,129.8529,50.5,225.5,Sub-Saharan Africa,AO
Angola,1995,13042666.0,7.02,1.6,0.909616232159903,21.16022,2859.0,129.8544,50.9,224.8,Sub-Saharan Africa,AO
Angola,1996,13424813.0,6.98,1.7,0.842412671389863,21.19076,3091.0,129.8636,51.0,224.0,Sub-Saharan Africa,AO
Angola,1997,13801868.0,6.95,1.8,0.576990560759623,21.22621,3246.0,129.8612,51.2,222.6,Sub-Saharan Africa,AO
Angola,1998,14187710.0,6.91,1.8,0.556212457783936,21.27082,3376.0,129.8606,51.6,220.8,Sub-Saharan Africa,AO
Angola,1999,14601983.0,6.88,1.9,0.677616537425627,21.31954,3389.0,129.8515,51.9,218.9,Sub-Saharan Africa,AO
Angola,2000,15058638.0,6.84,1.9,0.685079070240806,21.3748,3387.0,129.8701,52.6,216.7,Sub-Saharan Africa,AO
Angola,2001,15562791.0,6.81,1.9,0.676339192839191,21.43664,3417.0,129.894,53.0,214.1,Sub-Saharan Africa,AO
Angola,2002,16109696.0,6.78,1.9,0.850521391506185,21.51765,3759.0,129.9282,53.8,211.7,Sub-Saharan Africa,AO
Angola,2003,16691395.0,6.74,1.9,0.587810214343853,21.59924,3819.0,129.9443,54.5,209.2,Sub-Saharan Africa,AO
Angola,2004,17295500.0,6.7,1.9,1.17761013762006,21.69218,4087.0,129.9746,55.2,206.7,Sub-Saharan Africa,AO
Angola,2005,17912942.0,6.66,1.9,1.1616618516446,21.80564,4667.0,130.0129,56.0,203.9,Sub-Saharan Africa,AO
Angola,2006,18541467.0,6.6,1.9,1.30884896891695,21.93881,5445.0,130.0599,56.9,200.5,Sub-Saharan Africa,AO
Angola,2007,19183907.0,6.52,1.9,1.435043652248,22.08962,6453.0,130.1006,57.6,196.4,Sub-Saharan Africa,AO
Angola,2008,19842251.0,6.43,2.0,1.47435338785094,22.25083,7103.0,130.1247,58.3,192.0,Sub-Saharan Africa,AO
Angola,2009,20520103.0,6.33,,1.50005357911641,,7039.0,,58.9,187.3,Sub-Saharan Africa,AO
Angola,2010,21219954.0,6.22,,1.59391784219527,,7047.0,,59.4,182.5,Sub-Saharan Africa,AO
Angola,2011,21942296.0,6.1,,,,7094.0,,59.7,177.3,Sub-Saharan Africa,AO
Angola,2012,22685632.0,5.98,,,,7230.0,,60.1,172.2,Sub-Saharan Africa,AO
Angola,2013,23448202.0,5.86,,,,7488.0,,60.4,167.1,Sub-Saharan Africa,AO
Angola,2014,24227524.0,5.75,,,,7546.0,,60.7,162.2,Sub-Saharan Africa,AO
Angola,2015,25021974.0,5.65,,,,7615.0,,61.0,156.9,Sub-Saharan Africa,AO
Anguilla,1960,5863.0,,,,,,,,,America,AI
Anguilla,1961,5901.0,,,,,,,,,America,AI
Anguilla,1962,5948.0,,,,,,,,,America,AI
Anguilla,1963,6001.0,,,,,,,,,America,AI
Anguilla,1964,6057.0,,,,,,,,,America,AI
Anguilla,1965,6114.0,,,,,,,,,America,AI
Anguilla,1966,6171.0,,,,,,,,,America,AI
Anguilla,1967,6228.0,,,,,,,,,America,AI
Anguilla,1968,6287.0,,,,,,,,,America,AI
Anguilla,1969,6344.0,,,,,,,,,America,AI
Anguilla,1970,6400.0,,,,,,,,,America,AI
Anguilla,1971,6454.0,,,,,,,,,America,AI
Anguilla,1972,6506.0,,,,,,,,,America,AI
Anguilla,1973,6554.0,,,,,,,,,America,AI
Anguilla,1974,6596.0,,,,,,,,,America,AI
Anguilla,1975,6630.0,,,,,,,,,America,AI
Anguilla,1976,6661.0,,,,,,,,,America,AI
Anguilla,1977,6691.0,,,,,,,,,America,AI
Anguilla,1978,6712.0,,,,,,,,,America,AI
Anguilla,1979,6715.0,,,,,,,,,America,AI
Anguilla,1980,6698.0,,,,,,,,,America,AI
Anguilla,1981,6652.0,,,,,,,,,America,AI
Anguilla,1982,6587.0,,,,,,,,,America,AI
Anguilla,1983,6537.0,,,,,,,,,America,AI
Anguilla,1984,6551.0,,,,,,,,,America,AI
Anguilla,1985,6662.0,,,,,,,,,America,AI
Anguilla,1986,6883.0,,,,,,,,,America,AI
Anguilla,1987,7198.0,,,,,,,,,America,AI
Anguilla,1988,7576.0,,,,,,,,,America,AI
Anguilla,1989,7966.0,,,,,,,,,America,AI
Anguilla,1990,8334.0,,,,,,,,,America,AI
Anguilla,1991,8668.0,,,,,,,,,America,AI
Anguilla,1992,8979.0,,,,,,,,,America,AI
Anguilla,1993,9266.0,,,,,,,,,America,AI
Anguilla,1994,9540.0,,,,,,,,,America,AI
Anguilla,1995,9807.0,,,,,,,,,America,AI
Anguilla,1996,10063.0,,,,,,,,,America,AI
Anguilla,1997,10305.0,,,1.78966549524925,,,,,,America,AI
Anguilla,1998,10545.0,,,2.45355765860498,,,,,,America,AI
Anguilla,1999,10797.0,,,2.39271619899941,,,,,,America,AI
Anguilla,2000,11071.0,,,2.98156848572461,,,,,,America,AI
Anguilla,2001,11371.0,,,3.18896039890996,,,,,,America,AI
Anguilla,2002,11693.0,,,3.05479185759116,,,,,,America,AI
Anguilla,2003,12023.0,,,3.21432366379768,,,,,,America,AI
Anguilla,2004,12342.0,,,3.36314301001299,,,,,,America,AI
Anguilla,2005,12637.0,,,3.7817396002161,,,,,,America,AI
Anguilla,2006,12903.0,,,3.66457262516657,,,,,,America,AI
Anguilla,2007,13145.0,,,4.07605548993724,,,,,,America,AI
Anguilla,2008,13365.0,,,3.98090972834815,,,,,,America,AI
Anguilla,2009,13571.0,,,3.89682276098749,,,,,,America,AI
Anguilla,2010,13768.0,,,4.2974345617919,,,,,,America,AI
Anguilla,2011,13956.0,,,,,,,,,America,AI
Anguilla,2012,14133.0,,,,,,,,,America,AI
Anguilla,2013,14300.0,,,,,,,,,America,AI
Anguilla,2014,14460.0,,,,,,,,,America,AI
Anguilla,2015,14614.0,,,,,,,,,America,AI
Antigua and Barbuda,1960,54681.0,4.43,,0.670850333290643,,4537.0,,62.8356,87.45,America,AG
Antigua and Barbuda,1961,55403.0,4.39,,0.860284916738858,,4651.0,,63.29464,83.25,America,AG
Antigua and Barbuda,1962,56311.0,4.34,,1.82155826029358,,4767.0,,63.73668,79.65,America,AG
Antigua and Barbuda,1963,57368.0,4.3,,1.46738121752042,,4886.0,,64.16172,76.18,America,AG
Antigua and Barbuda,1964,58500.0,4.25,,1.5628640762905,,5008.0,,64.56876,72.78,America,AG
Antigua and Barbuda,1965,59653.0,4.19,,2.512086981708,,5133.0,,64.9608,69.91,America,AG
Antigua and Barbuda,1966,60818.0,4.13,,5.70738847380609,,5262.0,,65.34084,66.69,America,AG
Antigua and Barbuda,1967,62002.0,4.04,,9.0744490513076,,5393.0,,65.71288,63.53,America,AG
Antigua and Barbuda,1968,63176.0,3.94,,15.6148956641062,,5528.0,,66.07892,60.97,America,AG
Antigua and Barbuda,1969,64307.0,3.82,,19.4902471278618,,5666.0,,66.44196000000001,58.16,America,AG
Antigua and Barbuda,1970,65369.0,3.68,,7.04407885709058,,5807.0,,66.8,55.87,America,AG
Antigua and Barbuda,1971,66338.0,3.52,,6.39080045276517,,6088.0,,67.3,53.73,America,AG
Antigua and Barbuda,1972,67205.0,3.33,,5.5473976178822,,6378.0,,67.7,51.35,America,AG
Antigua and Barbuda,1973,67972.0,3.12,,4.83998709336775,,6770.0,,68.0,49.44,America,AG
Antigua and Barbuda,1974,68655.0,2.91,,6.23111782477341,,6888.0,,67.8,47.58,America,AG
Antigua and Barbuda,1975,69253.0,2.7,,10.1939882838759,,6458.0,,67.5,45.77,America,AG
Antigua and Barbuda,1976,69782.0,2.51,,5.76932246221332,,5885.0,,67.3,43.98,America,AG
Antigua and Barbuda,1977,70223.0,2.36,,6.62389819016325,,6371.0,,67.4,42.22,America,AG
Antigua and Barbuda,1978,70508.0,2.24,,6.96600645560707,,6691.0,,68.0,40.83,America,AG
Antigua and Barbuda,1979,70553.0,2.16,,5.77100319035803,,7536.0,,68.9,39.16,America,AG
Antigua and Barbuda,1980,70301.0,2.12,,2.03622486757419,23.31424,8169.0,125.6712,69.9,37.53,America,AG
Antigua and Barbuda,1981,69750.0,2.1,,1.52692217483498,23.39054,8689.0,125.661,71.0,36.01,America,AG
Antigua and Barbuda,1982,68950.0,2.1,,4.2633799882757,23.45883,8827.0,125.6315,71.9,34.55,America,AG
Antigua and Barbuda,1983,67958.0,2.1,,1.24400125875226,23.53735,9540.0,125.6406,72.7,33.16,America,AG
Antigua and Barbuda,1984,66863.0,2.1,,2.19886758319465,23.63584,10388.0,125.6806,73.0,31.83,America,AG
Antigua and Barbuda,1985,65744.0,2.09,,3.80000203208665,23.73109,11383.0,125.6993,73.1,30.54,America,AG
Antigua and Barbuda,1986,64605.0,2.08,,3.86329712783485,23.83449,12600.0,125.738,73.0,29.32,America,AG
Antigua and Barbuda,1987,63484.0,2.07,,4.3300267674382,23.93649,14027.0,125.7812,72.9,28.14,America,AG
Antigua and Barbuda,1988,62538.0,2.06,,4.56365986372848,24.05364,15441.0,125.8496,72.8,27.01,America,AG
Antigua and Barbuda,1989,61967.0,2.06,,4.59866220735786,24.16347,16611.0,125.8822,72.5,25.93,America,AG
Antigua and Barbuda,1990,61906.0,2.06,,4.83371381413245,24.26782,17154.0,125.8859,72.4,25.5,America,AG
Antigua and Barbuda,1991,62412.0,2.07,,4.67433682846246,24.36568,17361.0,125.8605,72.3,24.2,America,AG
Antigua and Barbuda,1992,63434.0,2.1,,4.5975570253806,24.45644,17226.0,125.8071,72.1,23.1,America,AG
Antigua and Barbuda,1993,64868.0,2.13,,4.72117477543763,24.54096,17753.0,125.743,72.1,21.9,America,AG
Antigua and Barbuda,1994,66550.0,2.17,,4.65904277848369,24.60945,18400.0,125.6613,72.2,20.8,America,AG
Antigua and Barbuda,1995,68349.0,2.21,,4.70071773355477,24.66461,17167.0,125.5536,72.2,19.7,America,AG
Antigua and Barbuda,1996,70245.0,2.25,,4.5800804352969,24.72544,17830.0,125.4348,72.6,18.8,America,AG
Antigua and Barbuda,1997,72232.0,2.28,,4.66432528598951,24.78714,18186.0,125.3219,72.9,17.9,America,AG
Antigua and Barbuda,1998,74206.0,2.3,,4.49746147279508,24.84936,18483.0,125.2324,73.2,17.0,America,AG
Antigua and Barbuda,1999,76041.0,2.32,,4.58423811717225,24.91721,18780.0,125.1667,73.6,16.2,America,AG
Antigua and Barbuda,2000,77648.0,2.32,,4.43837780296006,24.99158,19319.0,125.1344,73.9,15.5,America,AG
Antigua and Barbuda,2001,78972.0,2.31,,4.35377586896566,25.05857,18388.0,125.1034,74.1,14.8,America,AG
Antigua and Barbuda,2002,80030.0,2.29,,4.50892468977853,25.13039,18676.0,125.089,74.2,14.1,America,AG
Antigua and Barbuda,2003,80904.0,2.27,,4.75631047367305,25.20713,19566.0,125.09,74.3,13.5,America,AG
Antigua and Barbuda,2004,81718.0,2.25,,4.91320408508173,25.29898,20395.0,125.1145,74.3,12.9,America,AG
Antigua and Barbuda,2005,82565.0,2.22,,4.89378267156045,25.39965,21414.0,125.1327,74.3,12.4,America,AG
Antigua and Barbuda,2006,83467.0,2.2,,5.00674890918793,25.51382,24016.0,125.183,74.4,11.8,America,AG
Antigua and Barbuda,2007,84397.0,2.18,,5.16281685770253,25.64247,26008.0,125.2432,74.6,11.3,America,AG
Antigua and Barbuda,2008,85350.0,2.16,,5.27541503128801,25.76602,25736.0,125.2989,74.8,10.9,America,AG
Antigua and Barbuda,2009,86300.0,2.15,,5.6794454188591,,22389.0,,75.1,10.4,America,AG
Antigua and Barbuda,2010,87233.0,2.13,,5.78664562431894,,20567.0,,75.2,9.9,America,AG
Antigua and Barbuda,2011,88152.0,2.12,,,,19988.0,,75.2,9.5,America,AG
Antigua and Barbuda,2012,89069.0,2.1,,,,20577.0,,75.2,9.1,America,AG
Antigua and Barbuda,2013,89985.0,2.09,,,,20353.0,,75.2,8.7,America,AG
Antigua and Barbuda,2014,90900.0,2.08,,,,20797.0,,75.2,8.4,America,AG
Antigua and Barbuda,2015,91818.0,2.06,,,,21049.0,,75.2,8.1,America,AG
Argentina,1960,20619075.0,3.11,,2.36652602974193,,7868.0,,64.7428,73.2,America,AR
Argentina,1961,20953079.0,3.1,,2.44147066774804,,8254.0,,64.85582,68.9,America,AR
Argentina,1962,21287682.0,3.09,,2.52102177941005,,7950.0,,64.94084,64.84,America,AR
Argentina,1963,21621845.0,3.08,,2.31493744054065,,7600.0,,65.01086000000001,61.02,America,AR
Argentina,1964,21953926.0,3.07,,2.53669857012732,,8227.0,,65.08088000000001,57.43,America,AR
Argentina,1965,22283389.0,3.06,,2.63990590864233,,8818.0,,65.16689999999998,57.43,America,AR
Argentina,1966,22608747.0,3.05,,2.79076267250971,,8709.0,,65.28191999999999,58.63,America,AR
Argentina,1967,22932201.0,3.05,,2.85631590859179,,8782.0,,65.43093999999999,58.52,America,AR
Argentina,1968,23261273.0,3.05,,2.96807004077546,,9003.0,,65.61796,58.32,America,AR
Argentina,1969,23605992.0,3.06,,3.27402979267183,,9610.0,,65.84197999999999,73.2,America,AR
Argentina,1970,23973062.0,3.07,,3.4493640687569,,9951.0,,66.1,72.4,America,AR
Argentina,1971,24366442.0,3.1,,3.64829896901648,,10167.0,,66.4,71.5,America,AR
Argentina,1972,24782950.0,3.15,,3.63620234277616,,10209.0,,67.0,70.4,America,AR
Argentina,1973,25213388.0,3.2,,3.72914525945367,,10419.0,,67.5,68.8,America,AR
Argentina,1974,25644505.0,3.26,,3.72495879874529,,10809.0,,67.7,66.6,America,AR
Argentina,1975,26066975.0,3.32,,3.63984990936356,,10571.0,,67.9,63.8,America,AR
Argentina,1976,26477153.0,3.37,,3.76621760235279,,10408.0,,67.9,60.2,America,AR
Argentina,1977,26878567.0,3.39,,3.74665737914584,,10918.0,,68.4,55.9,America,AR
Argentina,1978,27277742.0,3.39,,3.75892745270016,,10406.0,,69.2,51.4,America,AR
Argentina,1979,27684530.0,3.37,0.02050798,3.99443443026164,,10976.0,,69.9,47.0,America,AR
Argentina,1980,28105889.0,3.33,,3.86504255323183,25.37913,10982.0,124.5106,70.2,43.1,America,AR
Argentina,1981,28543366.0,3.27,,3.5723654366557,25.44951,10221.0,124.1808,70.3,40.0,America,AR
Argentina,1982,28993989.0,3.21,,3.56589264898134,25.50242,9765.0,123.8345,70.7,37.6,America,AR
Argentina,1983,29454739.0,3.16,,3.57253791288113,25.55644,10030.0,123.5094,70.8,35.8,America,AR
Argentina,1984,29920907.0,3.12,,3.56233831173733,25.61271,10102.0,123.1834,71.0,34.4,America,AR
Argentina,1985,30388781.0,3.09,,3.31379295500947,25.66593,9262.0,122.8411,71.9,33.1,America,AR
Argentina,1986,30857242.0,3.07,,3.38200818253646,25.72364,9810.0,122.5602,72.0,31.9,America,AR
Argentina,1987,31326473.0,3.06,,3.67548466386582,25.78529,9936.0,122.3044,72.1,30.8,America,AR
Argentina,1988,31795515.0,3.04,,3.82809109483935,25.84428,9620.0,122.0847,72.2,29.7,America,AR
Argentina,1989,32263559.0,3.02,,3.63748420320521,25.8851,8820.0,121.8017,72.4,28.6,America,AR
Argentina,1990,32729740.0,2.99,0.3,3.44959894034072,25.92482,8539.0,121.5246,72.6,27.6,America,AR
Argentina,1991,33193920.0,2.96,0.3,3.53575135124148,25.99177,9333.0,121.3322,72.7,26.6,America,AR
Argentina,1992,33655149.0,2.92,0.3,3.6206395366316,26.07642,10130.0,121.1656,72.8,25.7,America,AR
Argentina,1993,34110912.0,2.88,0.3,3.49003034495531,26.17288,10602.0,121.0096,73.1,24.8,America,AR
Argentina,1994,34558114.0,2.83,0.3,3.58332574092599,26.27872,11108.0,120.8723,73.4,24.1,America,AR
Argentina,1995,34994818.0,2.77,0.3,3.51558659702992,26.37522,10673.0,120.7064,73.5,23.4,America,AR
Argentina,1996,35419683.0,2.72,0.3,3.66156335883868,26.47182,11150.0,120.5421,73.5,22.7,America,AR
Argentina,1997,35833965.0,2.66,0.3,3.7705707511463,26.57778,11935.0,120.4091,73.6,22.0,America,AR
Argentina,1998,36241578.0,2.6,0.3,3.80967752035106,26.68714,12268.0,120.2726,73.7,21.4,America,AR
Argentina,1999,36648054.0,2.54,0.3,3.98114130830853,26.79005,11722.0,120.1114,74.0,20.8,America,AR
Argentina,2000,37057453.0,2.48,0.4,3.81969379466828,26.88103,11504.0,119.9467,74.3,20.2,America,AR
Argentina,2001,37471535.0,2.42,0.4,3.55528535342785,26.96067,10875.0,119.81,74.4,19.7,America,AR
Argentina,2002,37889443.0,2.38,0.4,3.27306708333621,26.99882,9574.0,119.6538,74.3,19.2,America,AR
Argentina,2003,38309475.0,2.34,0.4,3.50290222463115,27.04738,10318.0,119.5038,74.5,18.6,America,AR
Argentina,2004,38728778.0,2.31,0.4,4.07284380092652,27.11001,11135.0,119.3913,75.0,17.9,America,AR
Argentina,2005,39145491.0,2.29,0.4,4.16061139543834,27.18941,12039.0,119.254,75.4,17.1,America,AR
Argentina,2006,39558750.0,2.27,0.4,4.46449201364465,27.28179,12913.0,119.1195,75.5,16.4,America,AR
Argentina,2007,39969903.0,2.25,0.4,4.58239426849162,27.38889,13873.0,119.001,75.4,15.8,America,AR
Argentina,2008,40381860.0,2.24,0.5,4.78516998252535,27.5017,14646.0,118.8915,75.5,15.4,America,AR
Argentina,2009,40798641.0,2.23,,4.48356445987146,,14605.0,,75.6,15.0,America,AR
Argentina,2010,41222875.0,2.22,,4.46633806765861,,15765.0,,75.8,14.6,America,AR
Argentina,2011,41655616.0,2.2,,4.6763195009825,,16972.0,,75.9,14.2,America,AR
Argentina,2012,42095224.0,2.19,,4.77498248514161,,17101.0,,75.9,13.8,America,AR
Argentina,2013,42538304.0,2.18,,,,17629.0,,76.0,13.3,America,AR
Argentina,2014,42980026.0,2.16,,,,17519.0,,76.1,12.9,America,AR
Argentina,2015,43416755.0,2.15,,,,17344.0,,76.2,12.5,America,AR
Armenia,1960,1867396.0,4.55,,,,2515.0,,61.4566,79.1,Europe & Central Asia,AM
Armenia,1961,1934239.0,4.51,,,,2611.0,,61.77374,76.08,Europe & Central Asia,AM
Armenia,1962,2002170.0,4.44,,,,2636.0,,62.09688,73.11,Europe & Central Asia,AM
Armenia,1963,2070427.0,4.32,,,,2536.0,,62.42202,69.69,Europe & Central Asia,AM
Armenia,1964,2138133.0,4.16,,,,2823.0,,62.74816,66.85,Europe & Central Asia,AM
Armenia,1965,2204650.0,3.98,,,,2945.0,,63.07229999999999,63.58,Europe & Central Asia,AM
Armenia,1966,2269475.0,3.79,,,,3051.0,,63.39544,60.86,Europe & Central Asia,AM
Armenia,1967,2332624.0,3.61,,,,3151.0,,63.71057999999999,63.13,Europe & Central Asia,AM
Armenia,1968,2394635.0,3.45,,,,3300.0,,64.00771999999999,65.49,Europe & Central Asia,AM
Armenia,1969,2456370.0,3.31,,,,3313.0,,64.27786,67.93,Europe & Central Asia,AM
Armenia,1970,2518408.0,3.21,,,,3533.0,,64.5,70.47,Europe & Central Asia,AM
Armenia,1971,2580894.0,3.12,,,,3589.0,,65.1,73.1,Europe & Central Asia,AM
Armenia,1972,2643464.0,3.03,,,,3571.0,,65.6,75.83,Europe & Central Asia,AM
Armenia,1973,2705584.0,2.94,,,,3832.0,,66.1,78.66,Europe & Central Asia,AM
Armenia,1974,2766495.0,2.85,,,,3871.0,,66.7,81.59,Europe & Central Asia,AM
Armenia,1975,2825650.0,2.75,,,,3810.0,,67.1,84.64,Europe & Central Asia,AM
Armenia,1976,2882831.0,2.65,,,,3917.0,,67.6,87.8,Europe & Central Asia,AM
Armenia,1977,2938181.0,2.56,,,,3937.0,,68.0,84.3,Europe & Central Asia,AM
Armenia,1978,2991954.0,2.48,,,,3964.0,,68.4,81.0,Europe & Central Asia,AM
Armenia,1979,3044564.0,2.42,,,,3877.0,,68.7,77.8,Europe & Central Asia,AM
Armenia,1980,3096298.0,2.39,,,23.82469,3815.0,136.2048,69.0,74.8,Europe & Central Asia,AM
Armenia,1981,3145885.0,2.37,,,23.86401,3783.0,136.0732,69.4,71.8,Europe & Central Asia,AM
Armenia,1982,3192877.0,2.38,,,23.91023,3809.0,135.9257,69.6,69.1,Europe & Central Asia,AM
Armenia,1983,3239212.0,2.41,,,23.95649,3862.0,135.7704,69.9,66.4,Europe & Central Asia,AM
Armenia,1984,3287588.0,2.44,,,24.00181,3840.0,135.6024,70.2,63.8,Europe & Central Asia,AM
Armenia,1985,3339147.0,2.48,,,24.04083,3805.0,135.4241,70.5,61.4,Europe & Central Asia,AM
Armenia,1986,3396511.0,2.52,,,24.08736,3890.0,135.2464,70.7,59.0,Europe & Central Asia,AM
Armenia,1987,3457054.0,2.55,,,24.13334,3872.0,135.0847,70.7,56.6,Europe & Central Asia,AM
